  dRA*cosD, d(DEC)/dt,  hEcl-Lon,hEcl-Lat,                r,       rdot,             delta,     deldot,       VmagSn,     VmagOb,     S-O-T,      PlAng,aid,RA_Hours,RA_Minutes,RA_Seconds,DEC_Degrees,DEC_Minutes,DEC_Seconds,Date
185.008,40.08631,290.2107,3.3292,0.775845564,-3.9324304,1.739085113,-1.5193121,36.4049665,66.3416952,7.969,1.83141,1.1,20,9,7.14,-18,36,28.5,28-01-2017
185.1108,41.46331,291.7614,3.3341,0.773610504,-3.8067609,1.738235649,-1.4223748,36.4955987,66.4460184,7.7258,1.82422,1.1,20,14,19.34,-18,20,9.9,29-01-2017
185.1921,42.81896,293.321,3.3365,0.771449044,-3.6775724,1.737442101,-1.3256685,36.5835306,66.5467095,7.4799,1.8164,1.1,20,19,31.19,-18,3,18.5,30-01-2017
185.2522,44.15198,294.8892,3.3364,0.769363198,-3.5449327,1.736704352,-1.2291389,36.6686534,66.6436481,7.2313,1.80794,1.1,20,24,42.64,-17,45,54.8,31-01-2017
185.2915,45.46114,296.4658,3.3338,0.767354938,-3.4089176,1.736022315,-1.1327305,36.7508596,66.7367456,6.9802,1.79886,1.1,20,29,53.67,-17,27,59.4,01-02-2017
185.3106,46.74524,298.0505,3.3287,0.765426188,-3.2696109,1.735395934,-1.0363946,36.8300433,66.8259452,6.7267,1.78916,1.1,20,35,4.23,-17,9,32.9,02-02-2017
185.31,48.00318,299.643,3.321,0.763578824,-3.1271041,1.73482518,-0.9400969,36.9061005,66.9112191,6.471,1.77883,1.1,20,40,14.29,-16,50,35.9,03-02-2017
185.2904,49.23388,301.243,3.3106,0.761814666,-2.9814971,1.734310035,-0.8438231,36.9789295,66.9925635,6.2131,1.76789,1.1,20,45,23.8,-16,31,9,04-02-2017
185.2525,50.43633,302.8502,3.2977,0.760135473,-2.8328974,1.733850483,-0.7475846,37.0484312,67.0699926,5.9532,1.75633,1.1,20,50,32.75,-16,11,12.8,05-02-2017
185.1972,51.6096,304.4643,3.282,0.758542942,-2.6814207,1.733446494,-0.6514219,37.1145094,67.1435302,5.6914,1.74416,1.1,20,55,41.1,-15,50,48.1,06-02-2017
185.1251,52.75276,306.085,3.2637,0.757038697,-2.5271901,1.733098004,-0.5554076,37.1770713,67.2132002,5.4281,1.7314,1.1,21,0,48.81,-15,29,55.7,07-02-2017
185.037,53.86497,307.7118,3.2427,0.755624292,-2.3703365,1.7328049,-0.4596457,37.2360278,67.2790145,5.1632,1.71803,1.1,21,5,55.87,-15,8,36.2,08-02-2017
184.9336,54.94541,309.3445,3.219,0.754301204,-2.2109981,1.732566999,-0.3642667,37.2912934,67.3409603,4.8971,1.70408,1.1,21,11,2.26,-14,46,50.4,09-02-2017
184.8154,55.99329,310.9826,3.1926,0.753070823,-2.0493204,1.732384037,-0.2694171,37.3427873,67.39899,4.6299,1.68954,1.1,21,16,7.94,-14,24,39,10-02-2017
184.683,57.00785,312.6258,3.1635,0.751934459,-1.8854555,1.732255667,-0.175245,37.390433,67.4530161,4.362,1.67443,1.1,21,21,12.89,-14,2,2.9,11-02-2017
184.5366,57.98838,314.2737,3.1317,0.750893329,-1.7195621,1.732181457,-0.0818848,37.4341591,67.5029142,4.0937,1.65875,1.1,21,26,17.11,-13,39,2.9,12-02-2017
184.3765,58.93417,315.9259,3.0972,0.749948557,-1.5518052,1.732160905,0.0105548,37.4738992,67.5485325,3.8253,1.64251,1.1,21,31,20.58,-13,15,39.8,13-02-2017
184.2031,59.84457,317.5818,3.0601,0.74910117,-1.3823552,1.732193457,0.1019969,37.5095926,67.5897055,3.5572,1.62571,1.1,21,36,23.28,-12,51,54.4,14-02-2017
184.0164,60.71898,319.2412,3.0203,0.748352096,-1.211388,1.73227852,0.1923954,37.5411842,67.6262671,3.29,1.60838,1.1,21,41,25.21,-12,27,47.6,15-02-2017
183.8169,61.55683,320.9036,2.9779,0.747702158,-1.0390842,1.732415486,0.2817303,37.5686247,67.6580607,3.0243,1.59051,1.1,21,46,26.35,-12,3,20.2,16-02-2017
183.6046,62.35762,322.5685,2.9329,0.747152076,-0.8656285,1.732603739,0.3700008,37.5918713,67.684945,2.761,1.5721,1.1,21,51,26.69,-11,38,33.2,17-02-2017
183.3799,63.12091,324.2355,2.8854,0.746702461,-0.6912096,1.732842668,0.4572179,37.6108874,67.706796,2.5012,1.55318,1.1,21,56,26.23,-11,13,27.3,18-02-2017
183.1431,63.84628,325.9041,2.8355,0.746353812,-0.5160189,1.733131669,0.5433991,37.6256428,67.7235049,2.2466,1.53375,1.1,22,1,24.96,-10,48,3.6,19-02-2017
182.8946,64.53339,327.574,2.783,0.746106521,-0.3402507,1.733470149,0.628565,37.6361141,67.7349758,1.9995,1.51381,1.1,22,6,22.87,-10,22,22.9,20-02-2017
182.6347,65.18194,329.2445,2.7282,0.745960864,-0.1641009,1.733857528,0.7127387,37.6422846,67.7411214,1.7633,1.49338,1.1,22,11,19.96,-9,56,26.2,21-02-2017
182.3636,65.79167,330.9153,2.671,0.745917005,0.0122333,1.734293242,0.7959467,37.6441445,67.7418592,1.5434,1.47246,1.1,22,16,16.22,-9,30,14.4,22-02-2017
182.0816,66.36237,332.5859,2.6116,0.745974992,0.1885538,1.734776741,0.8782229,37.6416908,67.7371095,1.3479,1.45107,1.1,22,21,11.66,-9,3,48.4,23-02-2017
181.7891,66.89385,334.2559,2.55,0.746134761,0.3646631,1.735307501,0.9596137,37.6349274,67.7267949,1.1891,1.4292,1.1,22,26,6.27,-8,37,9.2,24-02-2017
181.4862,67.38597,335.9248,2.4862,0.746396133,0.5403639,1.735885027,1.0401844,37.6238651,67.7108434,1.0831,1.40687,1.1,22,31,0.05,-8,10,17.7,25-02-2017
181.1733,67.83865,337.5921,2.4204,0.746758815,0.7154604,1.736508871,1.1200249,37.6085215,67.6891958,1.0459,1.38409,1.1,22,35,53,-7,43,14.9,26-02-2017
180.8506,68.25182,339.2574,2.3527,0.747222402,0.8897589,1.737178643,1.1992521,37.588921,67.6618162,1.0845,1.36087,1.1,22,40,45.12,-7,16,1.7,27-02-2017
180.5184,68.6255,340.9203,2.283,0.747786378,1.0630681,1.737894029,1.2780068,37.5650946,67.6287047,1.191,1.33721,1.1,22,45,36.42,-6,48,39.2,28-02-2017
180.1773,68.95978,342.5802,2.2116,0.748450117,1.2351999,1.738654801,1.3564454,37.5370797,67.5899081,1.3491,1.31313,1.1,22,50,26.89,-6,21,8.1,01-03-2017
179.8276,69.25481,344.2369,2.1384,0.749212885,1.4059702,1.739460822,1.4347259,37.5049201,67.5455258,1.5424,1.28863,1.1,22,55,16.55,-5,53,29.5,02-03-2017
179.4702,69.51086,345.8898,2.0636,0.750073844,1.5751989,1.740312044,1.5129924,37.4686659,67.4957086,1.759,1.26372,1.1,23,0,5.4,-5,25,44.2,03-03-2017
179.1055,69.72822,347.5385,1.9873,0.751032052,1.7427109,1.741208493,1.5913626,37.4283729,67.4406495,1.9908,1.23842,1.1,23,4,53.45,-4,57,53.3,04-03-2017
178.7346,69.9073,349.1826,1.9095,0.752086469,1.9083364,1.742150256,1.6699193,37.3841028,67.3805725,2.2326,1.21274,1.1,23,9,40.71,-4,29,57.5,05-03-2017
178.358,70.04852,350.8219,1.8304,0.753235958,2.0719114,1.743137455,1.7487074,37.3359224,67.3157183,2.4809,1.18668,1.1,23,14,27.19,-4,1,57.9,06-03-2017
177.9765,70.15235,352.4557,1.7501,0.754479288,2.233278,1.744170228,1.8277342,37.2839041,67.2463331,2.7335,1.16026,1.1,23,19,12.9,-3,33,55.4,07-03-2017
177.5909,70.21929,354.0839,1.6686,0.75581514,2.392285,1.745248706,1.9069733,37.2281247,67.1726582,2.9888,1.13349,1.1,23,23,57.85,-3,5,50.8,08-03-2017
177.2018,70.24986,355.7059,1.5861,0.757242108,2.5487878,1.746372997,1.9863684,37.168666,67.0949216,3.2456,1.10638,1.1,23,28,42.04,-2,37,45.1,09-03-2017
176.8098,70.24458,357.3216,1.5027,0.758758708,2.7026493,1.747543169,2.0658395,37.1056137,67.0133316,3.5032,1.07894,1.1,23,33,25.51,-2,9,39,10-03-2017
176.4154,70.20399,358.9304,1.4184,0.760363375,2.8537397,1.748759239,2.1452897,37.0390575,66.9280715,3.7608,1.05119,1.1,23,38,8.25,-1,41,33.6,11-03-2017
176.019,70.12863,0.5323,1.3333,0.762054472,3.0019367,1.750021164,2.2246134,36.9690908,66.8392973,4.0181,1.02313,1.1,23,42,50.29,-1,13,29.5,12-03-2017
175.6209,70.01904,2.1267,1.2476,0.763830297,3.1471259,1.75132884,2.3037051,36.8958102,66.7471386,4.2745,0.99479,1.1,23,47,31.65,0,45,27.7,13-03-2017
175.2213,69.87575,3.7134,1.1614,0.765689079,3.2892007,1.752682105,2.3824659,36.819315,66.6517025,4.5298,0.96617,1.1,23,52,12.33,0,17,28.9,14-03-2017
174.8204,69.6993,5.2922,1.0747,0.767628993,3.4280625,1.754080742,2.4608092,36.7397073,66.5530796,4.7837,0.93728,1.1,23,56,52.36,0,10,26,15-03-2017
174.4184,69.49024,6.8628,0.9876,0.769648154,3.5636207,1.755524488,2.5386615,36.6570914,66.4513513,5.0358,0.90813,1.1,0,1,31.76,0,38,16.4,16-03-2017
174.0153,69.24913,8.425,0.9003,0.771744632,3.6957927,1.757013041,2.6159622,36.5715734,66.3465957,5.2862,0.87874,1.1,0,6,10.54,1,6,1.3,17-03-2017
173.6112,68.97654,9.9784,0.8128,0.773916448,3.8245037,1.758546067,2.6926598,36.483261,66.2388918,5.5344,0.84912,1.1,0,10,48.72,1,33,40.1,18-03-2017
173.2063,68.67305,11.5229,0.7251,0.776161585,3.9496869,1.760123205,2.7687082,36.3922633,66.1283215,5.7805,0.81928,1.1,0,15,26.32,2,1,12,19-03-2017
172.8006,68.33925,13.0584,0.6375,0.778477986,4.0712834,1.761744067,2.8440628,36.29869,66.0149686,6.0242,0.78923,1.1,0,20,3.35,2,28,36.2,20-03-2017
172.3942,67.97576,14.5845,0.55,0.780863565,4.1892415,1.763408239,2.9186778,36.2026518,65.8989168,6.2654,0.75898,1.1,0,24,39.82,2,55,52.1,21-03-2017
171.9872,67.58317,16.1011,0.4626,0.783316208,4.3035173,1.76511528,2.9925049,36.1042597,65.7802451,6.504,0.72854,1.1,0,29,15.75,3,22,58.9,22-03-2017
171.5794,67.16209,17.6082,0.3754,0.785833778,4.4140742,1.76686472,3.0654941,36.0036245,65.6590235,6.7398,0.69793,1.1,0,33,51.15,3,49,56,23-03-2017
171.171,66.71311,19.1054,0.2886,0.788414117,4.5208823,1.768656062,3.1375983,35.9008572,65.5353084,6.9729,0.66716,1.1,0,38,26.05,4,16,42.6,24-03-2017
170.7618,66.23683,20.5927,0.2021,0.791055053,4.6239189,1.770488784,3.2087802,35.796068,65.4091404,7.203,0.63623,1.1,0,43,0.44,4,43,18,25-03-2017
170.3518,65.73382,22.0701,0.116,0.793754404,4.7231676,1.772362345,3.2790223,35.6893668,65.2805456,7.4302,0.60517,1.1,0,47,34.35,5,9,41.7,26-03-2017
169.9406,65.20463,23.5372,0.0305,0.796509977,4.8186185,1.774276206,3.3483379,35.5808624,65.1495438,7.6543,0.57397,1.1,0,52,7.79,5,35,53.1,27-03-2017
169.5282,64.64984,24.9942,-0.0544,0.79931958,4.9102678,1.776229845,3.4167786,35.4706626,65.0161628,7.8753,0.54266,1.1,0,56,40.77,6,1,51.3,28-03-2017
169.1145,64.07004,26.4409,-0.1387,0.802181015,4.9981171,1.77822278,3.4844351,35.3588738,64.8804583,8.0931,0.51123,1.1,1,1,13.3,6,27,36,29-03-2017
168.6995,63.46586,27.8772,-0.2223,0.805092091,5.0821739,1.780254592,3.5514267,35.2456011,64.7425325,8.3077,0.47971,1.1,1,5,45.4,6,53,6.5,30-03-2017
168.2833,62.83798,29.3031,-0.3052,0.80805062,5.1624505,1.782324935,3.6178816,35.130948,64.6025447,8.519,0.44811,1.1,1,10,17.07,7,18,22.2,31-03-2017
167.8662,62.18713,30.7185,-0.3873,0.811054424,5.2389645,1.784433532,3.6839133,35.0150162,64.4607098,8.727,0.41644,1.1,1,14,48.32,7,43,22.5,01-04-2017
167.4486,61.5141,32.1234,-0.4685,0.814101336,5.3117378,1.786580164,3.7496016,34.8979055,64.3172838,8.9315,0.3847,1.1,1,19,19.17,8,8,7,02-04-2017
167.0308,60.81968,33.5179,-0.5489,0.817189203,5.3807967,1.788764645,3.814982,34.7797139,64.1725442,9.1327,0.35292,1.1,1,23,49.63,8,32,35.1,03-04-2017
166.6133,60.10468,34.9018,-0.6283,0.820315888,5.4461713,1.790986797,3.880046,34.660537,64.0267704,9.3304,0.32111,1.1,1,28,19.69,8,56,46.3,04-04-2017
166.1966,59.36989,36.2751,-0.7067,0.823479273,5.5078958,1.793246425,3.944747,34.5404686,63.8802292,9.5247,0.28927,1.1,1,32,49.38,9,20,40.1,05-04-2017
165.7808,58.6161,37.638,-0.7842,0.82667726,5.5660075,1.795543298,4.0090088,34.4195999,63.7331665,9.7153,0.25742,1.1,1,37,18.69,9,44,16,06-04-2017
165.3664,57.84406,38.9903,-0.8606,0.829907776,5.6205471,1.797877137,4.0727342,34.2980202,63.5858028,9.9024,0.22558,1.1,1,41,47.64,10,7,33.6,07-04-2017
164.9535,57.0545,40.3321,-0.9359,0.833168768,5.6715579,1.800247599,4.1358115,34.1758161,63.4383323,10.0859,0.19375,1.1,1,46,16.24,10,30,32.5,08-04-2017
164.5422,56.24813,41.6635,-1.0101,0.836458212,5.719086,1.802654276,4.1981199,34.0530719,63.2909227,10.2658,0.16194,1.1,1,50,44.5,10,53,12.1,09-04-2017
164.1328,55.42564,42.9845,-1.0833,0.839774112,5.76318,1.805096687,4.2595342,33.9298697,63.1437158,10.4419,0.13018,1.1,1,55,12.42,11,15,32.2,10-04-2017
163.7251,54.58769,44.2951,-1.1552,0.843114496,5.8038904,1.807574279,4.319929,33.8062889,62.9968284,10.6144,0.09846,1.1,1,59,40.03,11,37,32.4,11-04-2017
163.3193,53.73493,45.5954,-1.226,0.846477428,5.8412696,1.81008643,4.3791824,33.6824066,62.8503552,10.7831,0.06681,1.1,2,4,7.32,11,59,12.3,12-04-2017
162.9151,52.86798,46.8855,-1.2956,0.849860998,5.8753718,1.812632444,4.4371791,33.5582974,62.704371,10.9481,0.03522,1.1,2,8,34.3,12,20,31.5,13-04-2017
162.5127,51.98747,48.1653,-1.364,0.85326333,5.9062525,1.815211566,4.4938121,33.4340334,62.5589347,11.1093,0.00372,1.1,2,13,0.98,12,41,29.8,14-04-2017
162.1117,51.09397,49.435,-1.4312,0.856682579,5.9339687,1.81782298,4.5489833,33.3096844,62.4140933,11.2667,-0.02769,1.1,2,17,27.37,13,2,6.8,15-04-2017
161.7121,50.18808,50.6947,-1.4972,0.860116935,5.9585781,1.820465813,4.6026029,33.1853178,62.2698845,11.4203,-0.059,1.1,2,21,53.48,13,22,22.2,16-04-2017
161.3138,49.27038,51.9444,-1.5619,0.86356462,5.9801395,1.823139147,4.6545868,33.0609985,62.1263386,11.5701,-0.0902,1.1,2,26,19.29,13,42,15.8,17-04-2017
160.9166,48.34143,53.1843,-1.6254,0.867023892,5.9987124,1.825842012,4.7048548,32.936789,61.9834793,11.7161,-0.12127,1.1,2,30,44.82,14,1,47.2,18-04-2017
160.5203,47.40179,54.4143,-1.6876,0.870493041,6.0143568,1.828573395,4.7533277,32.8127497,61.8413218,11.8583,-0.15222,1.1,2,35,10.07,14,20,56.2,19-04-2017
160.1247,46.452,55.6347,-1.7486,0.873970393,6.027133,1.831332237,4.7999263,32.6889385,61.6998695,11.9966,-0.18303,1.1,2,39,35.04,14,39,42.5,20-04-2017
159.7296,45.49258,56.8454,-1.8083,0.87745431,6.0371016,1.834117432,4.8445719,32.5654112,61.5591091,12.1312,-0.21368,1.1,2,43,59.73,14,58,5.9,21-04-2017
159.3347,44.52406,58.0467,-1.8667,0.880943188,6.0443235,1.83692783,4.8871904,32.4422213,61.419006,12.2619,-0.24418,1.1,2,48,24.13,15,16,6.1,22-04-2017
158.9398,43.54691,59.2385,-1.9238,0.884435457,6.0488594,1.839762242,4.9277203,32.3194202,61.2795,12.3888,-0.27452,1.1,2,52,48.25,15,33,43,23-04-2017
158.5443,42.56159,60.421,-1.9797,0.887929585,6.0507698,1.842619449,4.9661256,32.1970573,61.1405066,12.512,-0.30468,1.1,2,57,12.09,15,50,56.3,24-04-2017
158.148,41.56854,61.5944,-2.0343,0.891424072,6.0501151,1.845498225,5.0024107,32.0751797,61.0019256,12.6314,-0.33466,1.1,3,1,35.64,16,7,45.9,25-04-2017
157.7503,40.56819,62.7586,-2.0876,0.894917454,6.0469554,1.848397357,5.0366337,31.9538328,60.8636602,12.747,-0.36444,1.1,3,5,58.9,16,24,11.5,26-04-2017
157.3509,39.561,63.9139,-2.1397,0.898408302,6.0413504,1.851315685,5.0689088,31.8330598,60.7256431,12.8589,-0.39403,1.1,3,10,21.86,16,40,13,27-04-2017
156.9496,38.54744,65.0603,-2.1905,0.90189522,6.0333592,1.854252129,5.0993946,31.7129022,60.5878635,12.9671,-0.42341,1.1,3,14,44.52,16,55,50.3,28-04-2017
156.5463,37.52802,66.198,-2.2401,0.905376848,6.0230405,1.857205707,5.1282675,31.5933997,60.4503817,13.0717,-0.45258,1.1,3,19,6.86,17,11,3.2,29-04-2017
156.1412,36.50331,67.327,-2.2884,0.908851858,6.0104521,1.860175534,5.1556896,31.4745899,60.3133257,13.1726,-0.48151,1.1,3,23,28.89,17,25,51.6,30-04-2017
155.7344,35.47391,68.4476,-2.3354,0.912318956,5.9956514,1.863160811,5.1817838,31.3565091,60.1768718,13.2699,-0.51021,1.1,3,27,50.59,17,40,15.4,01-05-2017
155.3265,34.4404,69.5597,-2.3812,0.915776881,5.978695,1.866160793,5.2066224,31.2391918,60.0412173,13.3636,-0.53867,1.1,3,32,11.94,17,54,14.5,02-05-2017
154.9176,33.40338,70.6635,-2.4258,0.919224403,5.9596387,1.869174766,5.23023,31.1226706,59.9065574,13.4537,-0.56688,1.1,3,36,32.94,18,7,48.6,03-05-2017
154.5081,32.36342,71.7592,-2.4692,0.922660326,5.9385373,1.872202016,5.2525928,31.0069771,59.7730696,13.5403,-0.59483,1.1,3,40,53.58,18,20,57.9,04-05-2017
154.0983,31.32106,72.8468,-2.5114,0.926083484,5.9154449,1.875241813,5.2736716,30.8921409,59.6409076,13.6233,-0.62251,1.1,3,45,13.86,18,33,42.1,05-05-2017
153.6884,30.27682,73.9265,-2.5523,0.929492743,5.8904148,1.8782934,5.2934113,30.7781905,59.5102007,13.7028,-0.64991,1.1,3,49,33.76,18,46,1.3,06-05-2017
153.2785,29.2312,74.9984,-2.5921,0.932887,5.8634992,1.881355986,5.3117481,30.6651529,59.3810554,13.7788,-0.67703,1.1,3,53,53.27,18,57,55.4,07-05-2017
152.8687,28.18467,76.0626,-2.6306,0.936265179,5.8347494,1.884428742,5.3286131,30.5530537,59.2535588,13.8514,-0.70386,1.1,3,58,12.4,19,9,24.4,08-05-2017
152.4592,27.1377,77.1193,-2.668,0.939626236,5.8042159,1.887510795,5.3439353,30.4419173,59.1277803,13.9204,-0.73039,1.1,4,2,31.12,19,20,28.2,09-05-2017
152.0501,26.09072,78.1684,-2.7043,0.942969156,5.771948,1.890601236,5.3576423,30.3317668,59.0037736,13.9861,-0.75662,1.1,4,6,49.45,19,31,7,10-05-2017
151.6413,25.04416,79.2103,-2.7393,0.946292951,5.7379941,1.893699109,5.3696621,30.2226242,58.8815777,14.0483,-0.78254,1.1,4,11,7.35,19,41,20.6,11-05-2017
151.2329,23.99843,80.2449,-2.7733,0.94959666,5.7024016,1.89680342,5.3799238,30.1145105,58.7612177,14.1071,-0.80814,1.1,4,15,24.84,19,51,9,12-05-2017
150.8249,22.95393,81.2725,-2.8061,0.952879351,5.665217,1.899913134,5.3883588,30.0074452,58.6427065,14.1626,-0.83343,1.1,4,19,41.89,20,0,32.5,13-05-2017
150.4173,21.91104,82.2931,-2.8378,0.956140118,5.6264856,1.903027176,5.3949015,29.9014472,58.5260459,14.2147,-0.85838,1.1,4,23,58.5,20,9,30.8,14-05-2017
150.01,20.87012,83.3068,-2.8684,0.95937808,5.5862519,1.906144435,5.399489,29.7965341,58.4112281,14.2635,-0.88301,1.1,4,28,14.65,20,18,4.2,15-05-2017
149.603,19.83154,84.3138,-2.8979,0.962592382,5.5445593,1.909263765,5.4020609,29.6927228,58.2982365,14.309,-0.90731,1.1,4,32,30.34,20,26,12.7,16-05-2017
149.1963,18.79564,85.3141,-2.9263,0.965782194,5.5014502,1.912383983,5.4025571,29.5900291,58.1870459,14.3512,-0.93126,1.1,4,36,45.55,20,33,56.2,17-05-2017
148.7897,17.76275,86.3079,-2.9537,0.96894671,5.456966,1.915503875,5.4009172,29.4884679,58.0776204,14.3902,-0.95487,1.1,4,41,0.27,20,41,15,18-05-2017
148.3832,16.7332,87.2954,-2.98,0.972085147,5.4111472,1.918622188,5.3970786,29.3880536,57.9699107,14.426,-0.97813,1.1,4,45,14.5,20,48,8.9,19-05-2017
147.9767,15.70729,88.2765,-3.0052,0.975196746,5.3640333,1.921737634,5.3909785,29.2887994,57.8638487,14.4586,-1.00105,1.1,4,49,28.22,20,54,38.2,20-05-2017
147.5699,14.6853,89.2515,-3.0294,0.978280771,5.3156626,1.924848889,5.3825576,29.1907179,57.7593419,14.4881,-1.0236,1.1,4,53,41.41,21,0,43,21-05-2017
147.1627,13.66752,90.2205,-3.0526,0.981336506,5.2660729,1.927954599,5.3717697,29.0938211,57.6562695,14.5145,-1.0458,1.1,4,57,54.07,21,6,23.2,22-05-2017
146.7546,12.6542,91.1834,-3.0748,0.984363257,5.2153007,1.93105339,5.3585967,28.9981202,57.5544826,14.5379,-1.06764,1.1,5,2,6.19,21,11,39,23-05-2017
146.3455,11.64559,92.1406,-3.096,0.987360354,5.1633817,1.93414389,5.3430668,28.9036258,57.4538144,14.5582,-1.08911,1.1,5,6,17.75,21,16,30.6,24-05-2017
145.9348,10.64192,93.092,-3.1163,0.990327142,5.1103507,1.937224759,5.3252692,28.8103478,57.3541028,14.5756,-1.11021,1.1,5,10,28.75,21,20,58,25-05-2017
145.5223,9.643434,94.0378,-3.1355,0.99326299,5.0562415,1.940294731,5.305358,28.7182955,57.2552205,14.5901,-1.13093,1.1,5,14,39.17,21,25,1.4,26-05-2017
145.1078,8.650406,94.9781,-3.1538,0.996167285,5.0010871,1.943352641,5.2835367,28.6274778,57.1571055,14.6017,-1.15128,1.1,5,18,48.98,21,28,40.9,27-05-2017
144.6915,7.663112,95.913,-3.1712,0.999039433,4.9449197,1.946397449,5.2600269,28.537903,57.059776,14.6105,-1.17125,1.1,5,22,58.19,21,31,56.6,28-05-2017
144.2736,6.681845,96.8426,-3.1876,1.001878857,4.8877706,1.949428243,5.2350317,28.4495787,56.9633238,14.6165,-1.19083,1.1,5,27,6.76,21,34,48.8,29-05-2017
143.8546,5.706901,97.767,-3.2031,1.004684999,4.8296702,1.95244421,5.2087097,28.3625123,56.867891,14.6197,-1.21002,1.1,5,31,14.69,21,37,17.5,30-05-2017
143.4347,4.738564,98.6863,-3.2176,1.007457319,4.7706482,1.955444619,5.1811643,28.2767105,56.7736396,14.6203,-1.22882,1.1,5,35,21.95,21,39,22.9,31-05-2017
143.0146,3.777104,99.6006,-3.2313,1.010195292,4.7107333,1.958428779,5.1524494,28.1921799,56.6807276,14.6183,-1.24721,1.1,5,39,28.55,21,41,5.1,01-06-2017
142.5946,2.822769,100.51,-3.2441,1.012898411,4.6499537,1.961396023,5.1225813,28.1089263,56.5892948,14.6136,-1.26521,1.1,5,43,34.46,21,42,24.3,02-06-2017
142.1752,1.875788,101.4146,-3.256,1.015566185,4.5883366,1.964345681,5.0915525,28.0269553,56.499458,14.6063,-1.2828,1.1,5,47,39.68,21,43,20.7,03-06-2017
141.7566,0.93637,102.3146,-3.2671,1.018198137,4.5259086,1.967277079,5.059342,27.9462723,56.4113125,14.5965,-1.29998,1.1,5,51,44.2,21,43,54.4,04-06-2017
141.3392,0.004707,103.2099,-3.2773,1.020793808,4.4626956,1.970189526,5.0259219,27.866882,56.3249356,14.5841,-1.31675,1.1,5,55,48.01,21,44,5.7,05-06-2017
140.9233,-0.91902,104.1008,-3.2866,1.02335275,4.3987226,1.973082315,4.9912606,27.7887891,56.2403908,14.5693,-1.33311,1.1,5,59,51.1,21,43,54.7,06-06-2017
140.509,-1.83466,104.9873,-3.2951,1.025874531,4.334014,1.975954718,4.9553236,27.7119977,56.1577303,14.552,-1.34906,1.1,6,3,53.47,21,43,21.6,07-06-2017
140.0966,-2.74205,105.8694,-3.3028,1.028358735,4.2685937,1.978805989,4.9180735,27.6365119,56.0769969,14.5322,-1.36458,1.1,6,7,55.11,21,42,26.6,08-06-2017
139.6863,-3.64106,106.7474,-3.3097,1.030804956,4.2024847,1.981635357,4.8794698,27.5623353,55.9982244,14.5101,-1.37969,1.1,6,11,56.01,21,41,10,09-06-2017
139.2783,-4.53156,107.6212,-3.3158,1.033212804,4.1357096,1.984442028,4.8394678,27.4894712,55.9214375,14.4856,-1.39438,1.1,6,15,56.17,21,39,31.9,10-06-2017
138.8728,-5.41344,108.4911,-3.3211,1.0355819,4.06829,1.98722518,4.7980197,27.417923,55.8466511,14.4588,-1.40865,1.1,6,19,55.58,21,37,32.5,11-06-2017
138.47,-6.28658,109.357,-3.3256,1.037911877,4.0002473,1.989983965,4.7550742,27.3476935,55.7738699,14.4297,-1.4225,1.1,6,23,54.24,21,35,12.1,12-06-2017
138.0699,-7.15091,110.219,-3.3293,1.040202383,3.9316022,1.992717501,4.7105774,27.2787854,55.7030878,14.3983,-1.43593,1.1,6,27,52.13,21,32,30.9,13-06-2017
137.6727,-8.00632,111.0773,-3.3323,1.042453075,3.8623747,1.995424876,4.6644727,27.2112013,55.6342876,14.3646,-1.44893,1.1,6,31,49.26,21,29,29,14-06-2017
137.2785,-8.85275,111.932,-3.3345,1.044663621,3.7925843,1.998105146,4.6167008,27.1449434,55.5674397,14.3288,-1.46151,1.1,6,35,45.62,21,26,6.7,15-06-2017
136.8872,-9.69013,112.783,-3.336,1.046833704,3.72225,2.000757328,4.5671998,27.080014,55.5025005,14.2908,-1.47367,1.1,6,39,41.2,21,22,24.2,16-06-2017
136.499,-10.5184,113.6306,-3.3367,1.048963014,3.6513904,2.003380406,4.5159055,27.016415,55.4394087,14.2506,-1.4854,1.1,6,43,36.02,21,18,21.7,17-06-2017
136.1138,-11.3375,114.4748,-3.3367,1.051051252,3.5800234,2.005973326,4.4627539,26.9541481,55.3780809,14.2084,-1.4967,1.1,6,47,30.05,21,13,59.5,18-06-2017
135.7314,-12.1474,115.3157,-3.336,1.053098131,3.5081665,2.008534998,4.407687,26.8932152,55.3184068,14.1641,-1.50759,1.1,6,51,23.3,21,9,17.6,19-06-2017
135.3518,-12.948,116.1533,-3.3346,1.055103373,3.4358368,2.011064302,4.3506637,26.8336176,55.2602454,14.1177,-1.51804,1.1,6,55,15.78,21,4,16.4,20-06-2017
134.9746,-13.7393,116.9878,-3.3324,1.057066709,3.3630506,2.013560104,4.2916757,26.7753568,55.203428,14.0694,-1.52807,1.1,6,59,7.48,20,58,56.1,21-06-2017
134.5996,-14.5212,117.8193,-3.3296,1.058987881,3.2898243,2.016021279,4.2307656,26.7184341,55.1477704,14.0191,-1.53768,1.1,7,2,58.39,20,53,17,22-06-2017
134.2264,-15.2937,118.6477,-3.3261,1.060866639,3.2161735,2.018446745,4.1680397,26.6628506,55.0930966,13.967,-1.54686,1.1,7,6,48.52,20,47,19.1,23-06-2017
